5HT1D	GeneExpression	9606.ENSP00000313661
KCNJ1	GeneExpression	9606.ENSP00000376432
NPCL1	GeneExpression	9606.ENSP00000289547
CERU	GeneExpression	9606.ENSP00000264613
TIG1	GeneExpression	9606.ENSP00000237696
RARA	GeneExpression	9606.ENSP00000254066
FIBA	GeneExpression	9606.ENSP00000306361
IKKB	GeneExpression	9606.ENSP00000430684
ESR1	GeneExpression	9606.ENSP00000206249
RARG	GeneExpression	9606.ENSP00000377947
VGFR3	GeneExpression	9606.ENSP00000261937
PRG2	GeneExpression	9606.ENSP00000312134
SCN1A	GeneExpression	9606.ENSP00000303540
GLRA1	GeneExpression	9606.ENSP00000411593
AK1C2	GeneExpression	9606.ENSP00000370129
GBRP	GeneExpression	9606.ENSP00000265294
CAH9	GeneExpression	9606.ENSP00000367608
PDE4D	GeneExpression	9606.ENSP00000345502
NOS3	GeneExpression	9606.ENSP00000297494
LGUL	GeneExpression	9606.ENSP00000362463
GBRR3	GeneExpression	9606.ENSP00000471569
FA10	GeneExpression	9606.ENSP00000364709
CAH5A	GeneExpression	9606.ENSP00000309649
ENPP1	GeneExpression	9606.ENSP00000354238
SSDH	GeneExpression	9606.ENSP00000314649
UCKL1	GeneExpression	9606.ENSP00000346155
GBRG1	GeneExpression	9606.ENSP00000295452
OPRM	GeneExpression	9606.ENSP00000394624
MK01	GeneExpression	9606.ENSP00000215832
SSR5	GeneExpression	9606.ENSP00000293897
SC5A2	GeneExpression	9606.ENSP00000327943
KCNN2	GeneExpression	9606.ENSP00000264773
SGMR1	GeneExpression	9606.ENSP00000277010
AKT1	GeneExpression	9606.ENSP00000270202
GRM2	GeneExpression	9606.ENSP00000378492
SCN4B	GeneExpression	9606.ENSP00000322460
ITA2B	GeneExpression	9606.ENSP00000262407
5HT2A	GeneExpression	9606.ENSP00000367959
FCG3A	GeneExpression	9606.ENSP00000356946
PAI1	GeneExpression	9606.ENSP00000223095
CACB3	GeneExpression	9606.ENSP00000301050
CASP1	GeneExpression	9606.ENSP00000410076
SSR1	GeneExpression	9606.ENSP00000267377
CAH12	GeneExpression	9606.ENSP00000178638
PTH1R	GeneExpression	9606.ENSP00000321999
CP17A	GeneExpression	9606.ENSP00000358903
DPOA2	GeneExpression	9606.ENSP00000265465
TBA4A	GeneExpression	9606.ENSP00000248437
TPA	GeneExpression	9606.ENSP00000220809
RXRG	GeneExpression	9606.ENSP00000352900
MP2K2	GeneExpression	9606.ENSP00000262948
JUN	GeneExpression	9606.ENSP00000360266
FGF1	GeneExpression	9606.ENSP00000338548
LRP2	GeneExpression	9606.ENSP00000263816
SCN2B	GeneExpression	9606.ENSP00000278947
PH4H	GeneExpression	9606.ENSP00000448059
DRD1	GeneExpression	9606.ENSP00000327652
FCGR1	GeneExpression	9606.ENSP00000358165
AAKB1	GeneExpression	9606.ENSP00000229328
CD20	GeneExpression	9606.ENSP00000314620
OPRD	GeneExpression	9606.ENSP00000234961
