9606.ENSP00000362649	reaction	9606.ENSP00000262367
9606.ENSP00000419782	inhibition	9606.ENSP00000326371
9606.ENSP00000003084	inhibition	9606.ENSP00000417498
9606.ENSP00000324806	ptmod	9606.ENSP00000352121
9606.ENSP00000378699	activation	9606.ENSP00000364687
9606.ENSP00000263341	activation	9606.ENSP00000338018
9606.ENSP00000358963	reaction	9606.ENSP00000304414
9606.ENSP00000310129	catalysis	9606.ENSP00000463013
9606.ENSP00000288135	activation	9606.ENSP00000296870
9606.ENSP00000386884	activation	9606.ENSP00000378118
9606.ENSP00000368552	activation	9606.ENSP00000354620
9606.ENSP00000303830	inhibition	9606.ENSP00000368884
9606.ENSP00000343957	activation	9606.ENSP00000312673
9606.ENSP00000340409	activation	9606.ENSP00000356694
9606.ENSP00000299178	reaction	9606.ENSP00000256857
9606.ENSP00000319984	reaction	9606.ENSP00000249041
9606.ENSP00000393312	catalysis	9606.ENSP00000343490
9606.ENSP00000319060	catalysis	9606.ENSP00000360608
9606.ENSP00000242057	activation	9606.ENSP00000356331
9606.ENSP00000363939	ptmod	9606.ENSP00000300659
9606.ENSP00000410294	ptmod	9606.ENSP00000417980
9606.ENSP00000302486	activation	9606.ENSP00000234040
9606.ENSP00000303830	ptmod	9606.ENSP00000392718
9606.ENSP00000349003	reaction	9606.ENSP00000344173
9606.ENSP00000367959	reaction	9606.ENSP00000276414
9606.ENSP00000266376	reaction	9606.ENSP00000314520
9606.ENSP00000346155	ptmod	9606.ENSP00000357178
9606.ENSP00000346671	ptmod	9606.ENSP00000356056
9606.ENSP00000378699	catalysis	9606.ENSP00000216455
9606.ENSP00000368552	activation	9606.ENSP00000339004
9606.ENSP00000369293	inhibition	9606.ENSP00000339428
9606.ENSP00000378699	activation	9606.ENSP00000350052
9606.ENSP00000384053	inhibition	9606.ENSP00000264122
9606.ENSP00000431418	catalysis	9606.ENSP00000364995
9606.ENSP00000282397	catalysis	9606.ENSP00000346155
9606.ENSP00000270202	ptmod	9606.ENSP00000322788
9606.ENSP00000299767	reaction	9606.ENSP00000305958
9606.ENSP00000262741	activation	9606.ENSP00000261837
9606.ENSP00000393312	activation	9606.ENSP00000260402
9606.ENSP00000419782	catalysis	9606.ENSP00000368699
9606.ENSP00000351209	catalysis	9606.ENSP00000261845
9606.ENSP00000337825	activation	9606.ENSP00000263967
9606.ENSP00000284049	reaction	9606.ENSP00000336868
9606.ENSP00000355325	catalysis	9606.ENSP00000463013
9606.ENSP00000431418	reaction	9606.ENSP00000379514
9606.ENSP00000265734	ptmod	9606.ENSP00000237654
